Client_ID|Loan_Request|MTG_Due|Property_Value|Loan_Reason|Occupation|Years_At_Job|Derog_Report|DELQ_Line|Trade_Line|File_Age|Inquiry|Debt_Income_Ratio|CR_Score|Bad
ID#00289|$5,800|$75,000|$90,543|DebtCon|Mgr|18|0|0|23|300.5|1|38.9|479|0
ID#00290|$5,800|$79,296|$86,885|DebtCon|Mgr|19|0|1|23|308|1|40|416|0
ID#00291|$5,800|$27,791|$46,833|DebtCon|Mgr|3|0|0|13|83.3|1|30.2|450|1
ID#00292|$5,800|$172,595|$250,155|DebtCon|Sales||0|0|21|126.4|0|43.2|377|0
ID#00293|$5,800||$34,704|HomeImp||||||||34.2|441|0
ID#00294|$5,800||$73,804|HomeImp|Office|1|0|0|4|71.8|0|41.3|347|0
ID#00295|$5,800|$46,595|$58,191|HomeImp|Other|5|0|0|17|80.1|0|24.1|520|0
ID#00296|$5,900||$28,000|DebtCon|Self|1|2|1|8|36.8|1||160|1
ID#00297|$5,900|$70,973|$77,989|HomeImp|Other|7|0|0|24|120.4|0|41.4|394|0
ID#00298|$5,900||$33,100|HomeImp|Other||0|0|2|238.6|1||447|1
ID#00299|$5,900||$51,189|HomeImp||1|0|0|0||0|12.7|624|0
ID#00300|$5,900|$82,912|$91,175|DebtCon|ProfExe|2||||||27.6|536|0
ID#00301|$5,900|$25,972|$41,856|DebtCon|Other|2|0|2|27|158|3|40.6|272|1
ID#00302|$5,900|$74,187|$78,976|HomeImp|Other|9|0|1|24|118.4|0|40.1|349|0
ID#00303|$5,900||$66,903|||||||||32.8|432|0
ID#00304|$5,900|$106,650||DebtCon|Mgr|1|0|6|23|250.6|4||0|1
ID#00305|$6,000||$69,492|||||||||33|430|0
ID#00306|$6,000|$95,232|$115,977|HomeImp|Office|22|0|0|12|149|1|38|408|0
ID#00307|$6,000|$47,625|$85,925|HomeImp|Office|0.1|2|1|26|154.1|4||261|1
ID#00308|$6,000|$24,600|$30,500|HomeImp|Other|4.5|0|1|34|116.1|8||298|1
ID#00309|$6,000|$65,000|$94,355||Other|26|1|3|34|69.3|1||181|1
ID#00310|$6,000|||HomeImp|Office|13||2|23|122.8|||282|1
ID#00311|$6,000|$33,600||HomeImp|Other|2|0|0|20|140.9|1||431|1
ID#00312|$6,000|$42,000|$58,305|DebtCon|Other|19|0|0|13|90|2||372|1
ID#00313|$6,000|$32,446|$54,904|HomeImp|Other|2|0|0|9|51.7|1||378|1
ID#00314|$6,000|$9,660|$35,900|DebtCon|Other|8|0|1|6|136.3|3||313|1
ID#00315|$6,000|$22,859|$32,200|DebtCon|Other|4|0|0|20|83.3|3||366|1
ID#00316|$6,000|$16,878|$25,850||Mgr|1|0|1|34|218.6|5||292|1
ID#00317|$6,000|$72,951|$80,000|HomeImp|Other|22.8|0|0|47|343.9|1||571|0
ID#00318|$6,000|$43,000|$57,460|HomeImp|Other|1.6|1||13|101.5|||387|0
ID#00319|$6,000|$53,500|$64,790|DebtCon|Other|0.1|0|2|18|105.4|3||282|0
ID#00320|$6,000|$69,876|$94,394|HomeImp|Other|0|0|1|32|179.6|0||436|0
ID#00321|$6,000|$51,000|$86,125|HomeImp|ProfExe|6|0|0|24|222.2|2||489|0
ID#00322|$6,000|$53,227|$68,700|HomeImp|Mgr|3|0|2|23|122.7|0||364|0
ID#00323|$6,000||$43,300|HomeImp|Other||||9|100.9|||427|0
ID#00324|$6,000|$14,000|$61,493|HomeImp|Office|23|0|0|13|321.6|1||500|0
ID#00325|$6,000|$40,000|$54,600|HomeImp|ProfExe|4|0|4|19|101.4|0||212|1
ID#00326|$6,000|$18,793|$27,750|HomeImp|Mgr|6|0|3|8|119.7|0||198|1
ID#00327|$6,000|$179,397|$200,000|DebtCon|ProfExe|5|6|0|29|90.3|6||0|1
ID#00328|$6,000||$95,500|HomeImp|Mgr|6|1|2|22|129.9|1||220|1
ID#00329|$6,000|$79,046|$103,048|HomeImp|Other|0|0|0|32|181.7|0|37.3|468|0
ID#00330|$6,000||$53,190|HomeImp||0|0|0|0||0|15.2|603|0
ID#00331|$6,000||$43,683|HomeImp|Other|||||||21.9|538|1
ID#00332|$6,000|$129,731|$154,113|HomeImp|ProfExe|12|0|0|19|213.5|0||503|0
ID#00333|$6,100|$48,500|$62,500|DebtCon|Mgr|7||4|11|111.3|2||170|0
ID#00334|$6,100||$47,400||||||||||506|0
ID#00335|$6,100|$91,704|$114,799|HomeImp|Office|22|0|0|12|129.3|1|36.7|411|0
ID#00336|$6,100|$47,604|$54,966|HomeImp|Other|5|0|0|18|70.7|0|24.8|513|0
ID#00337|$6,100||$35,250|HomeImp|Other||||12|303|||517|0
ID#00338|$6,100|$62,751|$95,617|HomeImp|Other|1|0|0|13|138.6|1|31.8|460|1
ID#00339|$6,100|$48,300|$53,388|HomeImp|Office|9|||19|178.5||26.7|542|0
ID#00340|$6,100|$68,743|$65,321|HomeImp|Sales|3|1|0|22|153.1|0|40.2|371|0
ID#00341|$6,100|$79,636|$87,276|HomeImp|Other|20|0|0|47|350.4|0|28.8|635|0
ID#00342|$6,100||$46,830|HomeImp||0|0|1|0||0|13.3|563|0
ID#00343|$6,100|$78,753|$95,433|DebtCon|ProfExe|0||||||28.9|524|0
ID#00344|$6,100|$77,265|$97,944|DebtCon|ProfExe|0||||||28.9|525|0
ID#00345|$6,200|$75,657|$84,368|DebtCon|Sales|4|0|0|30|122.2|0|32.6|482|0
ID#00346|$6,200|$171,582|$245,730|DebtCon|Sales||0|0|22|135.1|0|39.8|413|0
ID#00347|$6,200||$33,909|HomeImp||||||||34.5|439|0
ID#00348|$6,200|$46,601|$59,486|HomeImp|Other|5|0|0|18|84.6|0|25.4|514|0
ID#00349|$6,200|$60,354|$87,596|HomeImp|ProfExe|5|0|0|23|210.2|2|34.1|472|0
ID#00350|$6,200|$45,356|$82,054|DebtCon||2|0|0|29|201.3|4|29.7|491|0
ID#00351|$6,200||$41,657|HomeImp|Other||||11|294||30.2|549|0
ID#00352|$6,200|||DebtCon|Self|3|||17|80.5|2||271|1
ID#00353|$6,200||$80,078|||||||||25.4|498|0
ID#00354|$6,200|$42,100|$57,385|DebtCon|Other|8.5|0|1|28|164.8|1||380|1
ID#00355|$6,200|$70,793|$71,552|HomeImp|Sales|3|2|0|23|162.9|0|40.3|329|0
ID#00356|$6,200|$73,881|$98,550|HomeImp|Other|0|0|1|31|182.9|0|37.2|412|0
ID#00357|$6,200|$45,787|$64,854|DebtCon||4||1|16|63.1||36.5|334|0
ID#00358|$6,200|$75,121|$96,462|DebtCon|ProfExe|0||||||27.2|540|0
ID#00359|$6,200||$51,732|||||||||12.3|613|0
ID#00360|$6,200|$133,882|$155,222|HomeImp|ProfExe|9|0|0|19|212.5|0|20.6|611|0
ID#00361|$6,200|$75,623|$89,634|HomeImp|Other|24|0|0|47|324.7|0|28.3|630|0
ID#00362|$6,200|$45,564|$61,956|HomeImp|Other|2|0||13|101.2||38.7|395|0
ID#00363|$6,300|$99,469|$116,260|HomeImp|Office|23|0|0|12|124.7|1|35.6|419|0
ID#00364|$6,300|$55,000|$69,000|DebtCon|ProfExe|13|0|0|20|130.1|0||466|0
ID#00365|$6,300||$72,890|HomeImp|Office|1|0|0|3|41.3|0|39.2|352|0
ID#00366|$6,300|$44,226|$57,779|DebtCon||7||0|16|63.6||33.1|421|0
ID#00367|$6,300||$39,050|HomeImp|Other||||12|294.5||31.4|540|0
ID#00368|$6,300|$78,724|$80,355|HomeImp|Other|24|0|0|46|335.1|1|31.2|595|0
ID#00369|$6,300|$59,793|$98,314|DebtCon|Self|2.2|0|0|8|120.7|0||357|1
ID#00370|$6,300|$65,875|$76,000|DebtCon|Mgr|0.8|2|0|12|84|1||289|1
ID#00371|$6,300|$45,582|$89,005|DebtCon||2|0|0|30|209.4|4|29.6|497|0
ID#00372|$6,300|$92,659|$117,352|HomeImp|ProfExe|6|0|0|27|199|0|26.5|564|0
ID#00373|$6,300|$58,052|$70,091|DebtCon|ProfExe|9|0|4|30|153.8|1|21.7|354|0
ID#00374|$6,300|$49,498|$64,296|DebtCon|Mgr|6||4|10|111.2|1|38.6|158|0
ID#00375|$6,300|$79,667|$96,988|DebtCon|ProfExe|1||||||29.8|516|0
ID#00376|$6,300|$12,476|$32,559|HomeImp|Office|12|3|6|23|227.1|0|23.3|122|1
ID#00377|$6,300|$69,357|$73,726|HomeImp|Sales|3|2|0|22|163.3|1|42.4|297|0
ID#00378|$6,300|$26,655|$29,792|DebtCon|Other|1|1|0|6|12.8|10|28.4|271|0
ID#00379|$6,400|$25,144|$45,200|HomeImp|Other|25|0|2|17|128|4||273|1
ID#00380|$6,400|$99,131|$125,652|HomeImp|Other|8|||50|419.4|1|42.2|538|0
ID#00381|$6,400|$76,577|$83,200|DebtCon||5||||||22.1|548|0
ID#00382|$6,400|$47,251|$58,157|HomeImp|Other|0|0||13|104.8||36.4|417|0
ID#00383|$6,400|$53,476|$70,157|DebtCon|ProfExe|7|0|3|30|164.3|1|21.1|420|0
ID#00384|$6,400|$81,116|$86,148|HomeImp|ProfExe|8|0|0|11|262.2|0|42.1|431|0
ID#00385|$6,400|$17,491|$63,614|HomeImp|Office|23|0|0|12|325.3|0|40.2|475|0
ID#00386|$6,400|$65,215|$74,332|HomeImp|Mgr|9||1|24|213.8|0|40.6|385|0
ID#00387|$6,400|$62,746|$75,016|DebtCon|ProfExe|12|0|0|20|133.1|0|40.2|406|0
ID#00388|$6,400|$76,732|$78,084|HomeImp|Other|8|0|0|26|109.2|0|38|424|0
ID#00389|$6,400|$70,035|$78,635|DebtCon|Sales|3|0|0|31|147.1|0|31.2|507|0
ID#00390|$6,400|$39,687|$51,666|HomeImp|Office|9|||19|177.6||26.1|548|0
ID#00391|$6,400|$51,436|$91,284|DebtCon||4|0|0|30|209.6|2|32|500|0
ID#00392|$6,400|$44,968|$62,747|HomeImp|Other|0|1||12|101.4||36.6|367|0
ID#00393|$6,400|$9,113|$46,351|HomeImp|Self||0|0|11|202.3|0|45.1|379|0
ID#00394|$6,400|$28,041|$33,438|DebtCon|Other|1|1|0|6|10.4|10|29.8|258|0
ID#00395|$6,400|$57,887|$74,776|HomeImp|Mgr|3|0|1|22|126.3|0|28.8|450|0
ID#00396|$6,500|$47,949|$53,102|HomeImp|Office|9|||19|180.8||27.8|534|0
ID#00397|$6,500||$37,448|HomeImp|Other||||11|333.2||29|577|0
ID#00398|$6,500|$60,054|$70,434|HomeImp|Other|1|0|0|21|127.1|2|37.8|401|1
ID#00399|$6,500|$80,739|$97,630|DebtCon|ProfExe|1||||||30.5|511|0
ID#00400|$6,500|$63,144|$76,754|HomeImp|Mgr|2|0|2|23|129.1|0|29.1|394|0
ID#00401|$6,500|$33,639|$37,345|HomeImp|ProfExe|11|0|0|13|191.1|0|24.2|562|0
ID#00402|$6,500|$78,741|$90,599|DebtCon|ProfExe|0||||||29.2|522|0
ID#00403|$6,500|$51,724|$87,770|DebtCon||4|0|0|29|209.3|4|30.3|489|0
ID#00404|$6,500|$13,600||HomeImp|Other|14|2|5|16|115.4|1||0|1
ID#00405|$6,500|$48,000|$61,000|DebtCon|Other|1|1|0|38|97.3|6||316|1
ID#00406|$6,500|$65,000|$80,400|DebtCon|Other|15|0|0|13|224.9|0||454|1
ID#00407|$6,500|$22,789|$35,836|HomeImp|Office|1|0|0|30|110.6|2||424|0
ID#00408|$6,500|$75,113|$115,900|HomeImp|Office|29|0|0|38|332.7|2||529|0
ID#00409|$6,500|$55,000|$88,300|HomeImp|Office|29|0|0|17|234.4|1||470|0
ID#00410|$6,500|$60,000|$70,000|DebtCon|ProfExe|9|0|0|24|54.8|2||416|0
ID#00411|$6,500|$70,300|$107,500|DebtCon|Office|1|0|0|38|242.5|1||502|0
ID#00412|$6,500|$96,314|$105,800|HomeImp|ProfExe|27|0|0|40|475.8|2||602|1
ID#00413|$6,500|$81,145|$117,530|HomeImp|Office|29|0|0|38|327.2|1|34.3|553|0
ID#00414|$6,500||$70,886|||||||||23.5|515|0
ID#00415|$6,500|$183,860|$208,910|DebtCon|ProfExe|4|6|0|29|86.5|6|69.8||1
ID#00416|$6,500|$58,689|$72,557|DebtCon|Other|0|0|1|18|94|2|34.9|352|0
ID#00417|$6,600|$62,380|$89,742|HomeImp|Office|31|0|0|16|232.5|0|26.2|567|0
ID#00418|$6,600|$74,376|$84,855|DebtCon||3||||||20|566|0
ID#00419|$6,600||$48,800|HomeImp||0|0|0|0||0|12.2|630|0
ID#00420|$6,600|$68,733|$81,973|HomeImp|Other|5|0|0|14|97|0|42.2|364|0
ID#00421|$6,600|$40,926|$50,486|HomeImp|Office|10|||19|179.8||27.5|536|0
ID#00422|$6,600|$95,450|$112,630|HomeImp|Office|23|0|0|12|122.8|0|36.8|421|0
ID#00423|$6,600||$46,516|HomeImp||0|0|0|0||0|14.8|607|0
ID#00424|$6,600|$98,415|$126,636|HomeImp|Other|11|||49|423.2|2|41|538|0
ID#00425|$6,700||$55,396|||||||||15.7|584|0
ID#00426|$6,700|$55,113|$56,486|HomeImp|Other|4|0|0|17|84.4|0|23.6|528|0
ID#00427|$6,700|$60,301|$70,543|HomeImp|ProfExe|5|0|0|19|195.8|0|32.4|500|1
ID#00428|$6,700||$30,544|DebtCon|Other|2|0|0|14|283.9|0|24.1|604|0
ID#00429|$6,700|$49,367|$59,609|HomeImp|Other|6|0|0|17|99.3|0|25.2|520|0
ID#00430|$6,700|$58,741|$68,225|DebtCon|ProfExe|9|0|3|31|173.6|1|23.6|404|0
ID#00431|$6,700|$27,510|$42,495|DebtCon|Other|2|0|2|27|171.5|3|41.4|271|1
ID#00432|$6,700||$81,239|HomeImp|Other|19||||||40.9|371|1
ID#00433|$6,700|$69,773|$83,014|HomeImp|Other|0|1|0|5|263.2|0|37.7|416|0
ID#00434|$6,700|$51,855|$58,084|HomeImp|Office|21|0|0|19|193.8|0|19.5|613|0
ID#00435|$6,700|$48,430|$64,358|HomeImp|Other|0|1||13|108.4||38.9|352|0
ID#00436|$6,700|$29,662|$36,195|HomeImp|Office|1|0|0|30|112.1|1|38.5|414|0
ID#00437|$6,700|$66,587|$70,710|DebtCon|ProfExe|9|1|0|24|43.9|1|39.7|320|0
ID#00438|$6,700||$20,631|HomeImp|Mgr|4|0|0|8|174.7|1|62.2|199|1
ID#00439|$6,700|$54,161|$59,714|HomeImp|Office|20|0|0|20|209.2|0|20.2|615|0
ID#00440|$6,700|$134,616|$155,034|HomeImp|ProfExe|13|1|0|19|215.4|0|19.5|577|0
ID#00441|$6,800|$136,951|$160,306|HomeImp|ProfExe|11|0|0|18|219.7|1|20.9|599|0
ID#00442|$6,800|$138,691|$160,063|HomeImp|ProfExe|12|0|0|19|208.4|0|19.3|622|0
ID#00443|$6,800|$49,809|$65,074|DebtCon|Mgr|7||4|10|116.6|3|39.2|131|0
ID#00444|$6,800|$78,292|$86,959|DebtCon||3||||||18.9|576|0
ID#00445|$6,800|$139,578|$154,602|HomeImp|ProfExe|12|0|0|18|202|0|22.3|591|0
ID#00446|$6,800|$57,439|$74,816|HomeImp|Mgr|2|0|2|22|126.3|0|27.1|409|0
ID#00447|$6,800|$76,074|$88,178|HomeImp|Other|22|0|0|46|341.5|0|27.5|643|0
ID#00448|$6,800|$31,000|$42,000|DebtCon|Mgr|3.5|1|0|26|106.3|2||353|1
ID#00449|$6,800|$45,150|$57,150|DebtCon|Office|4|0|1|12|94.3|3||322|0
ID#00450|$6,800|$56,155|$57,912|HomeImp|Office|21|0|0|20|206.3|0|21.8|600|0
ID#00451|$6,800||$27,410|HomeImp|Mgr|6|1|0|5|2|1||257|1
ID#00452|$6,800|$178,559|$247,611|DebtCon|Sales||0|0|22|127.2|0|42.1|390|0
ID#00453|$6,800||$72,310|HomeImp|Office|1|0|0|3|48.8|0|40.8|342|0
ID#00454|$6,800|$71,666|$99,913|HomeImp|Other|0|0|1|31|196.5|0|35.8|431|0
ID#00455|$6,800|$75,964|$88,754|DebtCon|Mgr|19|0|1|23|298.7|0|39.1|434|0
ID#00456|$6,900|$75,880|$113,612|DebtCon|Office|1|0|0|38|230.8|1|18|658|0
ID#00457|$6,900|$70,717|$87,466|HomeImp|Other|2|0|0|15|112.6|0|41.4|380|0
ID#00458|$6,900|$53,776|$51,952|HomeImp|Other|5|0|0|17|87.9|0|22.3|542|0
ID#00459|$6,900|$53,328|$58,088|DebtCon|Sales|2|0|0|21|101.5|0|35.8|434|1
ID#00460|$6,900|$5,816||HomeImp|Mgr|23|0|2|18|67.8|1||236|1
ID#00461|$6,900|$57,257|$63,752|DebtCon|Other|10|2|0|22|138.2|0|38.4|336|1
ID#00462|$6,900|$37,055|$83,000|HomeImp|Sales|1|0|0|43|122.3|2||538|1
ID#00463|$6,900|$97,662|$110,046|HomeImp|Office|24|0|0|11|111.1|0|37.3|411|0
ID#00464|$6,900|$49,000|$68,280|DebtCon|Other|1|0|0|22|61.9|8||322|0
ID#00465|$6,900||$57,067|||||||||14.4|596|0
ID#00466|$6,900|$50,387|$68,443|DebtCon|Mgr|7||3|10|105.8|2|40.7|182|0
ID#00467|$6,900|$49,932|$66,042|HomeImp|Office|20|0|0|19|204.5|0|21.9|598|0
ID#00468|$6,900|$51,384|$84,689|DebtCon||4|0|0|29|224.2|3|30.5|506|0
ID#00469|$6,900||$36,191|HomeImp|Other||||12|311.9||30.8|554|0
ID#00470|$7,000|$98,779|$124,827|HomeImp|Other|9|||49|421.5|1|40.8|551|0
ID#00471|$7,000|$73,873|$111,781|DebtCon|Office|0|0|0|38|231.8|0|19.3|659|0
ID#00472|$7,000|$74,795|$99,149|HomeImp|Other|1|0|1|32|175.6|0|34.4|436|0
ID#00473|$7,000||$47,462|HomeImp|Other||||9|102.7||36.1|415|0
ID#00474|$7,000|$78,284|$98,214|HomeImp|Other|0|0|1|31|171.8|0|36.2|417|0
ID#00475|$7,000|$58,128|$93,740|HomeImp|ProfExe|5|0|0|24|213.4|2|34.5|472|0
ID#00476|$7,000|$81,335|$81,018|HomeImp|Other|22|0|0|47|341.6|1|27.8|630|0
ID#00477|$7,000|$52,287|$87,972|HomeImp|ProfExe|7|0|0|24|211.3|1|33.5|493|0
ID#00478|$7,000|$58,339|$72,432|HomeImp|Mgr|10||1|24|197.3|0|39.8|386|0
ID#00479|$7,000|$46,238|$66,842|DebtCon|Office|4|0|0|11|90.4|3|36.3|374|0
ID#00480|$7,000|$142,251|$157,250|HomeImp|Other|5|0|0|21|87.8|4||375|1
ID#00481|$7,000|$19,894|$32,500|DebtCon|Other|4|0|0|16|134.7|1||409|1
ID#00482|$7,000|$27,290|$63,500|HomeImp|Office|6|||||||359|1
ID#00483|$7,000|$18,000|$46,520|HomeImp|Office|17|0|1|23|183.1|0||412|1
ID#00484|$7,000|$66,000|$86,300|DebtCon|Other|3|1|1|8|242.4|0||353|1
ID#00485|$7,000|$46,000|$66,660|DebtCon|Office|1|0|1|9|138.2|0||346|1
ID#00486|$7,000|$120,000|$175,450|DebtCon|Other|8|0|0|20|219.2|1||472|0
ID#00487|$7,000|$58,843|$75,300|HomeImp|Other|1.5|0|0|7|103.7|0||427|0
ID#00488|$7,000|$7,000|$31,200|DebtCon|Other|5|0|0|12|265.1|0||492|0
ID#00489|$7,000|$29,000|$49,000|DebtCon|Other|11|0|0|32|234.4|1||495|0
ID#00490|$7,000|$5,768|$26,600||||||||||507|0
ID#00491|$7,000|$56,636|$76,353|HomeImp|Other|15|0|0|36|229.3|1||509|0
ID#00492|$7,000|$55,000|$63,000|HomeImp|Other|5|0|0|20|84.7|3||401|0
ID#00493|$7,000|$46,225|$59,000|DebtCon|Other|16|0|4|37|219.1|0||282|0
ID#00494|$7,000|$53,194|$81,150|HomeImp|ProfExe|14|7|0|28|183.6|2||142|1
ID#00495|$7,000|$83,000|$97,635|HomeImp|Other|5.6|3|0|10|141|0||294|1
ID#00496|$7,000|$138,841|$160,000|DebtCon|Mgr|11|8|0|36|86.2|2||0|1
ID#00497|$7,000|$38,800|$53,500|HomeImp|ProfExe|15|0|0|18|96.4|0||437|1
ID#00498|$7,000|$25,000|$49,840|DebtCon|Office|0.6|0|0|13|139|0||408|1
ID#00499|$7,000|$18,000|$25,000|DebtCon|Other|6.5|1|0|19|206|1||397|1
ID#00500|$7,000|$74,500|$81,600|HomeImp|ProfExe|2|2|0|29|340.9|0||464|1
ID#00501|$7,000|$64,300|$119,500|HomeImp|Other|1|1|0|8|54.8|0||346|1
ID#00502|$7,000|$64,255|$68,389|HomeImp|Other|4|0|0|19|80.2|2|40.6|355|0
ID#00503|$7,000||$96,783|HomeImp|Other|20||||||40.7|373|1
ID#00504|$7,000|$129,959|$161,301|HomeImp|ProfExe|11|0|0|18|210|0|21.9|598|0
ID#00505|$7,000|$58,114|$93,391|HomeImp|ProfExe|6|0|0|24|200.1|1|31.7|503|0
ID#00506|$7,000|$16,047|$67,750|HomeImp|Office|21|0|0|12|315.3|0|38.7|486|0
ID#00507|$7,100|$39,000|$55,000||Other|12|0|1|31|192.8|2||377|1
ID#00508|$7,100|$54,000|$74,800|DebtCon|Mgr|7.5|1|1|18|71|4||246|1
ID#00509|$7,100||$74,753|HomeImp|Office|2|0|0|4|48.9|0|41.3|339|0
ID#00510|$7,100|$98,490|$114,457|HomeImp|Office|23|0|0|11|116.1|0|35.6|428|0
ID#00511|$7,100|$54,700|$68,500|DebtCon||19|0|0|12|155.2|1||469|0
ID#00512|$7,100||$40,185|HomeImp|Other|3|0|0|25|272.9|1|41.9|445|0
ID#00513|$7,100|$25,896|$33,580|DebtCon|Other|1|0|0|7|29.9|9|28.3|340|0
ID#00514|$7,100|$120,176|$180,104|DebtCon|Other|8|0|0|18|221.6|0|32.7|508|0
ID#00515|$7,100|$58,639|$72,412|DebtCon|ProfExe|14|0|0|20|120|0|43.7|370|0
ID#00516|$7,100|$57,863|$70,969|DebtCon|Other|0|0|0|21|65.9|7|26.8|412|0
ID#00517|$7,100|$64,850|$76,985|HomeImp|Other|0|0|0|7|108.2|0|36.3|412|0
ID#00518|$7,100|$53,273|$54,378|HomeImp|Other|5|0|0|17|84.8|0|22.9|536|0
ID#00519|$7,200|$54,600|$65,000|DebtCon|Other|14|2|1|9|98.4|11||113|1
ID#00520|$7,200|$62,329|$78,007|DebtCon|ProfExe|8|0|0|23|55.4|1|38.6|380|0
ID#00521|$7,200|$57,912|$84,806|HomeImp|Other|15|0|0|35|241.5|0|35.1|519|0
ID#00522|$7,200|$98,691|$115,750|HomeImp|Office|22|0|0|11|118|0|37.7|410|0
ID#00523|$7,200|$79,946|$113,807|DebtCon|Office|1|0|0|37|238.5|0|18.6|666|0
ID#00524|$7,200|$36,264|$48,240|DebtCon|Other|15|0|0|12|82.2|0||415|0
ID#00525|$7,200|$46,000|$67,000|DebtCon|Other|24|0|0|14|142|1||409|1
ID#00526|$7,200|$43,705|$50,000|DebtCon|Other|9|0|2|16|235.4|6||277|1
ID#00527|$7,200||$38,061|HomeImp|Other||||12|299.8||31.9|540|0
ID#00528|$7,200|$15,637|$39,660|HomeImp|Self|6|0|1|42|354.2|3|33.6|496|1
ID#00529|$7,200||$74,610|HomeImp|Office|1|0|0|3|40.2|0|37.9|364|0
ID#00530|$7,200|$71,667|$117,325|DebtCon|Office|0|0|1|38|241.1|1|18.5|601|0
ID#00531|$7,200||$76,723|HomeImp|Other|10|0|0|11|70.2|0|41.3|358|1
ID#00532|$7,200|$71,509|$86,484|DebtCon||4||||||20.1|566|0
ID#00533|$7,200|$22,832|$31,666|DebtCon|Other|0|0|0|7|38|9|28.3|343|0
ID#00534|$7,300|$58,671|$87,975|HomeImp|Mgr|3|0|0|16|74.1|1||349|1
ID#00535|$7,300|$60,890|$75,785|DebtCon|Other|6|0|1|13|46|0||323|1
ID#00536|$7,300|$28,500|$42,050|HomeImp|Other|3|||||||413|1
ID#00537|$7,300|$60,971|$77,375|DebtCon|Other|2|||||||413|1
ID#00538|$7,300|$131,000|$197,500|DebtCon|ProfExe|1.5|0|0|23|68|2||421|0
ID#00539|$7,300|$55,456|$86,766|HomeImp|ProfExe|6|0|0|23|240.1|2|31.7|507|0
ID#00540|$7,300|$60,973|$79,443|HomeImp|Other|14|0|0|36|239.6|1|36.7|493|0
ID#00541|$7,300|$93,428|$118,184|HomeImp|Other|10|||50|412|1|40.4|553|0
ID#00542|$7,300|$49,064|$64,225|DebtCon|Mgr|6||4|10|106.4|1|40.1|145|0
ID#00543|$7,300|$139,348|$205,981|DebtCon|ProfExe|1|0|0|22|60.4|2|36.8|385|0
ID#00544|$7,400|$32,832|$50,798|DebtCon|Other|10|0|0|31|221.3|1|36|485|0
ID#00545|$7,400|$75,311|$89,905|DebtCon|ProfExe|0||||||27.2|542|0
ID#00546|$7,400|$2,063|$100,448|HomeImp|Other||0|0|14|96.1|0||419|1
ID#00547|$7,400||$44,651|HomeImp|Other|2|0|0|25|271.9|0|42.9|449|0
ID#00548|$7,400|$138,033|$163,162|HomeImp|ProfExe|11|0|0|19|224.8|0|21.1|614|0
ID#00549|$7,400|$88,288|$119,677|HomeImp|ProfExe|5|0|0|27|194.4|1|26.6|551|0
ID#00550|$7,400|$75,547|$93,839|DebtCon|ProfExe|0||||||28.2|533|0
ID#00551|$7,400|$48,924|$86,612|DebtCon||4|0|0|30|207.8|4|29.9|495|0
ID#00552|$7,400|$73,985|$114,849|DebtCon|Office|0|0|0|38|238.6|1|18.4|658|0
ID#00553|$7,400||$54,138|HomeImp||1|0|0|0||0|12.2|631|0
ID#00554|$7,400|$51,974|$59,323|HomeImp|Other|4|0|0|18|83.3|0|23.4|532|0
ID#00555|$7,400|$56,596|$72,861|HomeImp|Mgr|3|0|1|23|142|0|28.3|464|0
ID#00556|$7,400|$71,576|$89,068|DebtCon|Sales|0|0|0|17|94.8|0|42.8|364|1
ID#00557|$7,400|$65,032|$83,184|HomeImp|Other|15|0|0|35|230.4|1|35.4|500|0
ID#00558|$7,400|$72,739|$91,425|DebtCon|ProfExe|3.5|0|0|26|128.8|0||476|0
ID#00559|$7,400|$82,412|$91,326|DebtCon|Mgr|19|0|1|24|316.9|1|37.9|442|0
ID#00560|$7,500||$51,610|HomeImp|ProfExe|4|0|3|18|158.3|2||269|1
ID#00561|$7,500|$45,864|$57,799|DebtCon||7||0|16|65.6||33.9|417|0
ID#00562|$7,500|$57,340|$80,000|DebtCon|ProfExe|4|0|5|14|86.2|3||0|1
ID#00563|$7,500|$47,518|$60,252|DebtCon|Other|16|0|3|37|220.6|0|26.7|418|0
ID#00564|$7,500|$63,573|$80,601|HomeImp|Other|4|0|0|14|111.4|0|41.8|376|0
ID#00565|$7,500|$32,070|$36,811|DebtCon|Other|1|1|0|6|228|0|30.2|471|1
ID#00566|$7,500|$44,744|$60,518|DebtCon||6||0|16|79.4||34.4|418|0
ID#00567|$7,500||$49,804|||||||||12.4|615|0
ID#00568|$7,500|$72,097|$69,408|HomeImp|Sales|4|1|0|23|155.4|1|41.6|350|0
ID#00569|$7,500|$84,479|$104,571|DebtCon|ProfExe|23|0|0|14|47.8|3|33.1|389|0
ID#00570|$7,500|$88,056|$104,794|DebtCon|ProfExe|25|0|0|14|56.8|2|30.5|428|0
ID#00571|$7,500|$11,358|$36,892|DebtCon|Other|5|0|0|11|286.9|0|23.1|612|0
ID#00572|$7,500|$59,000|$72,000|HomeImp|Office|5|0|3|19|295.9|0||342|1
ID#00573|$7,500|||HomeImp|Other|21|||21|158.9|1||443|1
ID#00574|$7,500|$35,945|$49,750|HomeImp|Other|3|0|0|23|122.1|0||442|1
ID#00575|$7,500|$18,400|$29,375|DebtCon|Other|6|1|0|9|147.1|0||371|1
ID#00576|$7,500|$63,500|$86,125|HomeImp|Other|5|0|0|8|136.1|0||427|1
